move,observations,time step
"[0.1,0.0]","[[1.1547592154996655, 2.096972687405498], [1.1097935644113615, 1.157485014464415], [1.4139145788609402, 0.004650726660628709], [1.156866033391815, -2.107066002034911], [1.0979819179878352, -1.1526127767075753]]",0.2
"[0.1,0.0]","[[1.1616878437469997, 2.1369352806513136], [1.075425943563523, 1.2018981820716574], [1.3768003328885243, -0.009834188321480418], [1.163238848392679, -2.1100116641894497], [1.0545411166966436, -1.210716730620496]]",0.2
"[0.1,0.0]","[[1.190517166663983, 2.146136458625585], [1.078623823500148, 1.2062479977584808], [1.3979129298217041, -0.015782819718367213], [1.1778602494141501, -2.123026166721425], [1.0634930046403233, -1.196825965360614]]",0.2
"[0.1,0.0]","[[1.1862498959951797, 2.141714264182516], [1.060424207282598, 1.2190744209495508], [1.362201445753849, -0.007523161037256334], [1.1821305526798422, -2.1424808875842962], [1.0627678848616524, -1.1907239040234308]]",0.2
"[0.1,0.0]","[[1.1833354118848456, 2.122532893983031], [1.05669276148964, 1.2575487455979213], [1.3464771245084095, 0.0016623339636296774], [1.1993261204576349, -2.150245929755679], [1.0605983462837771, -1.2681950332711485]]",0.2
"[0.1,0.0]","[[1.2033861303633597, 2.1551789695054517], [1.0563766793638105, 1.2663764216713456], [1.3304705095532612, 0.026540610587143153], [1.2009107451178143, -2.1543800874062367], [1.0341854556230896, -1.2176160917861287]]",0.2
"[0.1,0.0]","[[1.2250915532425162, 2.171551902511272], [1.0389858155960567, 1.2636278127499745], [1.308378164352221, -0.0207127845067544], [1.2273772530616502, -2.1627165978179916], [1.0682339959938787, -1.2806223411395676]]",0.2
"[0.1,0.0]","[[1.2355349488657166, 2.191257360710635], [1.0513260807134903, 1.3129934265568486], [1.2719498342463793, 0.0105519300075254], [1.2241746558526316, -2.230058986428268], [1.0366851473255065, -1.3165257829941224]]",0.2
"[0.1,0.0]","[[1.237174886147539, 2.2448165937624984], [1.0380348589405264, 1.3334223721768275], [1.2782057684460826, -0.003733927390144705], [1.2557721552845638, -2.1783750712023573], [1.034930025178446, -1.3108791735903278]]",0.2
"[0.1,0.0]","[[1.2516622549678482, 2.2138385033205283], [1.0298794078244935, 1.3385037863041989], [1.237048304329915, 0.0107745794872326], [1.2534342874394513, -2.236629406678924], [1.039912268982589, -1.3377304888349213]]",0.2
"[0.1,0.0]","[[1.276611449620703, 2.251281486366483], [1.0111379596572143, 1.3881640703688494], [1.223197872870736, -0.007761604796980761], [1.2457187221724166, -2.213198967928947], [1.01462847297011, -1.3394046755148308]]",0.2
"[0.1,0.0]","[[1.2718679896086817, 2.2219385341101052], [1.01346093846651, 1.3522316340069795], [1.2031383344131186, -0.015291046106821029], [1.2776674836555715, -2.244832376375699], [1.019920017544295, -1.3976906064395107]]",0.2
"[0.1,0.0]","[[1.3002138724065824, 2.2800751628259794], [1.0138398383117344, 1.3694574462599935], [1.1783229159570665, -0.010254693636937335], [1.2847491901684094, -2.257690377145568], [0.9983308586777472, -1.3602011263473108]]",0.2
"[0.1,0.0]","[[1.3064611909653148, 2.277002639505344], [1.0254643954589242, 1.4067574227059745], [1.1616283635462545, 0.004940070353362171], [1.3019405032811682, -2.2551459104929164], [1.0053924034930746, -1.3742863066306317]]",0.2
"[0.1,0.0]","[[1.314064521707777, 2.2685825727309665], [1.006386103879572, 1.4280947300134992], [1.1383375388140728, 0.027898537930815356], [1.3191878091157263, -2.281887327999594], [1.0180749553750814, -1.457995794754199]]",0.2
"[0.1,0.0]","[[1.337927394996538, 2.258664665794657], [1.010941127889969, 1.4874799921286677], [1.1104505762341432, -0.030096833335748908], [1.329559018801468, -2.293424366156141], [0.9917170357717877, -1.439400597171793]]",0.2
"[0.1,0.0]","[[1.3420901465438886, 2.2932691199350894], [0.9868587100411479, 1.4718337401531205], [1.5026883594892586, 0.7213786029909182], [1.095519087177742, 0.028864070041025005], [1.3561509372433496, -2.2970951811513163], [0.9937263457380484, -1.4811221544545181]]",0.2
"[0.1,0.0]","[[1.3563499932620902, 2.2891600650132657], [1.0091449261270342, 1.4901110926055698], [1.4731552357131281, 0.7633259455643261], [1.0693803776583748, -0.01888427361273775], [1.3497955405049853, -2.348379635029836], [1.0214115495590164, -1.475910214411272]]",0.2
"[0.1,0.0]","[[1.3789802858715927, 2.3228110068759937], [1.002053628912912, 1.5087163336056983], [1.4571107207908593, 0.7962864177207538], [1.060727842910026, -0.0018860584034216111], [1.3654509993791404, -2.3034342156886094], [0.9955322332628435, -1.5151404675869524]]",0.2
"[0.1,0.0]","[[1.3767421122411145, 2.37819986735433], [0.9988391941034167, 1.5230256057581353], [1.4403329256857125, 0.784514599057286], [1.022775906167887, -0.011239536257952097], [1.3879209792111384, -2.341734076499524], [0.9953007511017813, -1.535688174967261]]",0.2
"[0.1,0.0]","[[1.4046025720259, 2.341675561291654], [1.0045418731836673, 1.5557889597648027], [1.4148122239345449, 0.7931848974784697], [1.0315295605093842, -0.014483729850208795], [1.3940123259842412, -2.365326468115853], [0.9994024182219363, -1.5473694862485965]]",0.2
"[0.1,-0.1]","[[1.430797221245723, 2.3588346557431734], [1.008790488005447, 1.5988598246907588], [1.4153143623325144, 0.7928593065414989], [0.992173369847992, 0.0158011996080391], [1.4075723310946817, -2.3685354272687476], [0.984879197756379, -1.5357748765717976]]",0.2
"[0.1,-0.1]","[[1.4161695505406775, 2.429942710119863], [1.0026375404981471, 1.6402292985034495], [1.4002121082594072, 0.833763091346052], [0.9588649883955903, 0.029544166270214688], [1.4379598687590132, -2.3281950666860953], [0.9896367251302979, -1.5483285118098469]]",0.2
"[0.1,-0.1]","[[1.449125449697579, 2.4223448684830897], [0.9981833858323022, 1.6607844618314644], [1.3701275370632982, 0.8852933700723463], [0.9633230154884899, 0.07254678290648643], [1.4402820715993152, -2.3294029563858434], [0.9901116669873126, -1.5345301890480378]]",0.2
"[0.1,-0.1]","[[1.4596173611462573, 2.4493812765142415], [1.009645781982571, 1.6996861071896916], [1.3676857735065941, 0.9384973767585416], [0.9280529351678933, 0.12457819212104644], [1.4449361254438584, -2.280186886310262], [0.9981910484197946, -1.5358757071328626]]",0.2
"[0.1,-0.1]","[[1.4718936629527293, 2.469171846908959], [1.0036256940883448, 1.7848859288332957], [1.3677873036166095, 0.9495365533722213], [0.9418867860886707, 0.09577723991907391], [1.4866380326380713, -2.2700731848753057], [0.9880066890944368, -1.580447086237577]]",0.2
"[0.1,-0.1]","[[1.5007338963732832, 2.53249498979807], [1.0063800255472175, 1.7877934724419589], [1.3493286507529094, 0.9439059734360271], [0.9004657342806698, 0.1533269015819026], [1.4848257880546925, -2.283173910661871], [1.0180959578046234, -1.5425892688904554]]",0.2
"[0.1,-0.1]","[[1.0296983461936455, 1.8218413370625377], [1.3225266987773279, 0.936807921866226], [0.8775217922820212, 0.16131832775419896], [1.4873048572735408, -2.2868487665112616], [0.9887087725643927, -1.5507907345110217]]",0.2
"[0.1,-0.1]","[[1.0040680587175692, 1.875081131861307], [1.3330537733915617, 1.017791166494405], [0.8462257159582941, 0.12042541645413482], [0.9951202094072766, -1.5594183033001008]]",0.2
"[0.1,-0.1]","[[1.0347957494426672, 1.929846417879532], [1.3277552824381205, 1.0959497873086461], [0.8526020323092541, 0.19129134604970663], [1.0174445261467606, -1.5571099848932188]]",0.2
"[0.1,-0.1]","[[1.0220571686010185, 1.9557962384008494], [1.302830175690392, 1.1005779467043995], [0.8131303259915895, 0.213628000890152], [1.0058758025339722, -1.5628014898928133]]",0.2
"[0.1,-0.1]","[[1.057860870555935, 1.9741727719744433], [1.2879309888213586, 1.13647668557271], [0.7931102205888763, 0.2558892150975349], [0.9972193653416427, -1.5717317761562237]]",0.2
"[0.1,-0.1]","[[1.0566271515750925, 1.9947669090691418], [1.2837976358714207, 1.1699460365077041], [0.7629897174485105, 0.2612655180011153], [0.997213310410469, -1.5569381718783304]]",0.2
"[0.1,-0.1]","[[1.0448882561396378, 2.0397774011896264], [1.2827594206176163, 1.1938565328029365], [0.772836066473279, 0.3143688652785891], [1.0095894433998096, -1.5453618216952807]]",0.2
"[0.1,-0.1]","[[1.076483980498307, 2.1015619645388433], [1.2944474061042577, 1.2192355874386078], [0.7431677211691974, 0.3177551530249037], [0.9879336325158358, -1.5239102787218246]]",0.2
"[0.1,-0.1]","[[1.067246241062991, 2.1465573145060186], [1.2568577365079878, 1.2746761751035047], [0.7323244601802821, 0.33702119906223693], [1.0040138524777065, -1.5677341240683296]]",0.2
"[0.1,-0.1]","[[1.097208997366548, 2.1384143504875714], [1.265370492801782, 1.2661036292159615], [0.7205396061741653, 0.3849499744509212], [0.9719628099011158, -1.5319384386842516]]",0.2
"[0.1,-0.1]","[[1.0943747754230269, 2.217422204997699], [1.2613021646322733, 1.3466525053693066], [0.6828044451912104, 0.45558053331014525], [0.9853055046830689, -1.5592811663648283]]",0.2
"[0.1,-0.1]","[[1.12985429061483, 2.232059034724917], [1.2551299134851615, 1.3566973943870084], [0.6538691834868355, 0.46343946666222463], [0.9952716618313604, -1.5308058181250939]]",0.2
"[0.1,-0.1]","[[1.099843639980138, 2.293754350450681], [1.2393494594337227, 1.3598218075466435], [0.6443611340385179, 0.5087054029458328], [0.9981696400007026, -1.540660698541524]]",0.2
"[0.1,-0.1]","[[1.1248929068334366, 2.284247841370097], [1.2648528919454902, 1.4229108068312484], [0.6210727841450396, 0.5362041711031761], [0.9804816330957848, -1.567330916728365]]",0.2
"[0.1,-0.1]","[[1.1591167619906326, 2.3552000329687206], [1.2288647505268107, 1.4632931729528271], [0.6175180288347613, 0.5393724927299862], [0.9921091995333434, -1.548077467736219]]",0.2
"[0.1,-0.1]","[[1.1515217899316479, 2.3853781736070525], [1.246799490894917, 1.5270552884948836], [0.6078406730209421, 0.5548006805511407], [0.9939205020721742, -1.5520334833515874]]",0.2
"[0.1,-0.1]","[[1.1677839995198107, 2.3829417308295557], [1.2552843714591164, 1.5425882878192045], [0.5809937618976866, 0.6307612083732591], [0.9965474693975568, -1.5376725007267336]]",0.2
"[0.1,-0.1]","[[1.1952431613523709, 2.4329587864900093], [1.2477253775721724, 1.614128240723758], [0.5817479862841232, 0.6681663274570138], [0.9871783465774618, -1.538650998676556]]",0.2
"[0.1,-0.1]","[[1.2012541547573168, 2.4585762031919525], [1.21291970355559, 1.6444789683638115], [0.560754903096056, 0.7257095428950678], [0.9967627238131593, -1.5327458722660738]]",0.2
"[0.1,-0.1]","[[1.234995054941328, 2.5062800939372867], [1.2518969403495004, 1.6512944838523858], [0.5360798843797239, 0.7675606446630521], [0.9935776332094088, -1.5514760508879901]]",0.2
"[0.1,-0.1]","[[1.2478588560741182, 2.5246882700843205], [1.243518326866484, 1.7066981209288237], [0.5176221931478157, 0.8294712380982147], [0.9801402304325959, -1.5504167733223748]]",0.2
"[0.1,-0.1]","[[1.2589343817270817, 2.528605371907387], [1.233618440566248, 1.7518849001796197], [0.5161061891850832, 0.8593847005703206], [1.507519178255956, 0.6157216495074622], [0.9698701563179719, -1.5546952214690117]]",0.2
"[0.1,-0.1]","[[1.275923201883119, 2.593367774648721], [1.2258979166519681, 1.753707646013848], [0.4894403042462814, 0.8938222902198537], [1.4789138453366348, 0.705011586640916], [0.9981815836598734, -1.5837772285175618]]",0.2
"[0.1,-0.1]","[[1.2960099077655562, 2.6023521161329968], [1.251968682414004, 1.7976469493894014], [0.48263662228614856, 0.9494469083545267], [1.45860304872118, 0.7193535738337217], [0.9814129596850515, -1.5443120547489049]]",0.2
"[0.1,-0.1]","[[1.3026868624336934, 2.6362621800506663], [1.2516785457886246, 1.8510325719837026], [0.4627951863155703, 0.9843201740214284], [1.4456282754254888, 0.7489903071255941], [0.985932989293505, -1.5075895380202822]]",0.2
"[0.1,-0.1]","[[1.3435706460468564, 2.6879081339522277], [1.2567346403467448, 1.8362300818357782], [0.4551489782473002, 1.0810859114392355], [1.4309477703319078, 0.7788484565560677], [0.9976859485046667, -1.5196800478858619]]",0.2
"[0.1,-0.1]","[[1.337991307028078, 2.706148849545996], [1.2645042756181781, 1.912201393345506], [0.446517350935924, 1.1576739768609365], [1.433341825671364, 0.8108598223287165], [0.9930497870013137, -1.560149296769016]]",0.2
"[0.1,-0.1]","[[1.3424180195080067, 2.701994543385918], [1.2870350894012208, 1.9743832490798887], [0.44257489114654675, 1.2077633063482585], [1.3945219490539218, 0.8252049779684972], [1.0052502692105976, -1.5484614169128474]]",0.2
"[0.1,-0.1]","[[1.3795448006288455, 2.73197913280558], [1.2707473204513826, 1.984115289189582], [0.44437469323241097, 1.2502763256601657], [1.4058275635790574, 0.8907871418884608], [0.9817230944402772, -1.5623230748258878]]",0.2
"[0.1,-0.1]","[[1.3863816558654445, 2.8187844866577887], [1.2975333290846884, 2.0282577356637317], [0.4116684267807859, 1.3146510022957796], [1.3863832050088443, 0.8879468356174777], [0.9937881966415125, -1.5579156566634205]]",0.2
"[0.1,-0.1]","[[1.4210908805928155, 2.7716335651346187], [1.285067107845864, 2.04127314156951], [0.43140721262377985, 1.3947683075593886], [1.3681949970700449, 0.9255082687086695], [1.0052279394167833, -1.5512379683796667]]",0.2
"[0.1,-0.1]","[[1.4341710775573844, 2.8403268001646427], [1.300300744327184, 2.0786958998299636], [0.4108616495195477, 1.4607625077078052], [1.3588767168319893, 0.9716589624559743], [0.9989302396939397, -1.5490137959407542]]",0.2
"[0.1,-0.1]","[[1.4475047578012918, 2.838585545845484], [1.3213110062364997, 2.0975705142522116], [0.4276933542014447, 1.5219968578377787], [1.3514360464898916, 0.97151742318814], [0.984093220546223, -1.5677149695152586], [1.4947147141910408, 0.249053335570068]]",0.2
"[0.1,-0.1]","[[1.4758870606872299, 2.86458680619146], [1.3322812001988447, 2.1736524370101904], [0.41590157751876594, 1.596086027363485], [1.3082419204597697, 1.005019132161475], [1.0108216949487547, -1.5476029957025557], [1.4692379763135197, 0.2889950656054816]]",0.2
"[0.1,-0.1]","[[1.4787080302474114, 2.881321447629105], [1.3558932940979993, 2.194766981276273], [0.4272487824880313, 1.6530367092280922], [1.3358860354686612, 1.0581137585115001], [0.9819474595521114, -1.552926355219528], [1.4533617372650531, 0.2923729489290062]]",0.2
"[0.1,-0.1]","[[1.3739792848524788, 2.1923141881840533], [0.41010798147786376, 1.7229960843203191], [1.3153324367891728, 1.0824168221260095], [0.9976757668613423, -1.5761015579329376], [1.4245425473560562, 0.3117636041629981]]",0.2
"[0.1,-0.1]","[[1.355129863047177, 2.2056261335967835], [0.4490217578656004, 1.7694508102219502], [1.3113616732962003, 1.11883081265322], [0.9997154421239123, -1.545057378931549], [1.4189988615430151, 0.37840251504611094]]",0.2
"[0.1,-0.1]","[[1.3660990419316026, 2.275411251353777], [0.43087041470346166, 1.8349396785517968], [1.301119225262531, 1.1197867664510124], [0.9978632767511748, -1.5627213966908966], [1.4021130956511725, 0.39912896648109114]]",0.2
"[0.1,-0.1]","[[1.3744986916287478, 2.292532892169523], [0.4298334769429696, 1.9062076604970406], [1.279142567546961, 1.2049454709141263], [0.9949216157569963, -1.5346868467637793], [1.390862999593048, 0.42696566347090065]]",0.2
"[0.1,-0.1]","[[1.4132337109165147, 2.329098660755051], [0.4543066247982642, 1.9552686328502602], [1.2665921400394617, 1.2111231718778093], [0.9929446037497245, -1.550713594943041], [1.353469115265527, 0.4578050812881386]]",0.2
"[0.1,-0.1]","[[1.4341704932910668, 2.3597720952910093], [0.4585936586871139, 2.0291146063213197], [1.2750381608064454, 1.2472062962681507], [0.9915563204362369, -1.5616082080670755], [1.3502276473262946, 0.5186852602544418]]",0.2
"[0.1,-0.1]","[[1.4320476808669806, 2.3976797536281502], [0.45352065881332343, 2.096211301107737], [1.2625934982753058, 1.2807288706343987], [0.9830328857323447, -1.5726732550216977], [1.3339300240801544, 0.524501472366332]]",0.2
"[0.1,-0.1]","[[1.4321221389247292, 2.4224230074284647], [0.48373310259863017, 2.1483937641435524], [1.2490462280644237, 1.353053287918198], [0.9933136359687911, -1.5712797718717995], [1.320882521785963, 0.5197335398589288]]",0.2
"[0.1,-0.1]","[[1.4871058329716442, 2.450933366071096], [0.47335735741982143, 2.1938174776031074], [1.2671522758360263, 1.358340936542765], [1.0104733931454193, -1.5628193021417847], [1.2949937786979755, 0.5787000175606861]]",0.2
"[0.1,-0.1]","[[1.4772113058826741, 2.4966804550024353], [0.4989555176602596, 2.281465282735179], [1.2643289816320837, 1.3790384728462857], [0.9938591142990069, -1.542586102523344], [1.2687305473506487, 0.5961499686737689]]",0.2
"[0.1,-0.1]","[[1.482595936557782, 2.5080712614510925], [0.49401809945555225, 2.298168179799048], [1.2513758254047098, 1.4233694078033092], [0.9899696122786387, -1.5793059276378056], [1.2585084437969691, 0.6383615698991144]]",0.2
"[0.1,-0.1]","[[0.5352866772975287, 2.3497921022065715], [1.269726673704454, 1.451435023128201], [0.9854690284133183, -1.5412239963940884], [1.2719469940679233, 0.6454220433912696]]",0.2
"[0.1,-0.1]","[[0.5417862386629873, 2.448489995356166], [1.2510653759229862, 1.5092633872108565], [0.9957659105949154, -1.555400450789389], [1.2308202607014778, 0.6579229560367004], [1.4942575824871824, -0.4354262260287516]]",0.2
"[0.1,-0.1]","[[0.5500282980739425, 2.425080908668983], [1.247094059952158, 1.5428825436980254], [0.9958575311285064, -1.5441398490426548], [1.2308908100020517, 0.6999895070852289], [1.478514840817464, -0.4041352160676064]]",0.2
"[0.1,-0.1]","[[0.5699866340302151, 2.5058548559590585], [1.2483984005288726, 1.5644090157959916], [0.9919151953080555, -1.5565978566834249], [1.222095740998907, 0.7690200322589678], [1.4679522926664716, -0.3882859615612053]]",0.2
"[0.1,-0.1]","[[0.5806328840738263, 2.551181635497181], [1.2429912437121202, 1.587861801517275], [0.9939949079207987, -1.5468457819504553], [1.1617889179839336, 0.7705110769825573], [1.437313123684465, -0.352558665908386]]",0.2
