move,observations,time step
"[0.1,-0.1]","[[1.314602766221806, 1.0500248459676358], [1.4675298495558893, 0.336124951696143], [1.3354037437558088, 2.193469705976939], [0.41567004365707505, 1.6301130566001432], [1.4854948420975176, 2.8767301285984597], [1.0017482012698584, -1.5546300980231336]]",0.2
"[0.1,-0.1]","[[1.2991954616245938, 1.0792683650994794], [1.441347391324887, 0.3555840902095437], [1.3323006219753917, 2.2109861713636008], [0.42238708009093606, 1.7119016556467308], [1.0045381533336877, -1.5235458402659776]]",0.2
"[0.1,-0.1]","[[1.3156611893277876, 1.1077890749121173], [1.4230882752233787, 0.40536357748625595], [1.3565373335569955, 2.2263339049525777], [0.422403965086822, 1.783587082963132], [1.0045046194202594, -1.52154112747594]]",0.2
"[0.1,-0.1]","[[1.2932985167286404, 1.169936312400691], [1.410964217140016, 0.39539796035919933], [1.3683547059894927, 2.304432955271366], [0.43467424457069137, 1.8518155723932475], [1.0036821497097186, -1.5476723299939068]]",0.2
"[0.1,-0.1]","[[1.2891258894750357, 1.1673999487942006], [1.3824151603180133, 0.4079642847496338], [1.3843296020746767, 2.289300811257744], [0.42312594404077003, 1.9119875138015248], [1.007535696298244, -1.5595810089937736]]",0.2
"[0.1,-0.1]","[[1.2606311886984833, 1.2197303278358176], [1.3702836098565436, 0.4409129376229336], [1.405119534339854, 2.329381629205138], [0.43029703789740226, 1.9676147196003007], [1.0089533739137075, -1.5259308188900809]]",0.2
"[0.1,-0.1]","[[1.2815799668103502, 1.2579432179853673], [1.3447794750689628, 0.4497847511741145], [1.4107682720808203, 2.3600389763162464], [0.4377827444077345, 2.0520542983584273], [1.0006430053193496, -1.5224996658177763]]",0.2
"[0.1,-0.1]","[[1.2524626167822484, 1.305082831028112], [1.3378915168278962, 0.49322126061288396], [1.4390251649891168, 2.3962988471855917], [0.4484151624873291, 2.1053333381938204], [1.0074160015066005, -1.5642703395698079]]",0.2
"[0.1,-0.1]","[[1.257037053998568, 1.3341122618485477], [1.297228270391305, 0.5375667528009989], [1.4266224647582402, 2.4450394188010036], [0.45811205887710266, 2.1474573042823586], [1.0034100311731384, -1.5747148608292638]]",0.2
"[0.1,-0.1]","[[1.2236832203032935, 1.3593553216806264], [1.2955836342018923, 0.5536475872521933], [1.4478554618541328, 2.436847880972858], [0.44577761778411973, 2.216074246406509], [1.0168342379114501, -1.5358709855732637]]",0.2
"[0.1,-0.1]","[[1.2591850694903086, 1.3969566268478426], [1.2768725466210171, 0.5966002444655252], [1.462445677345971, 2.5056959027713814], [0.4875136860746479, 2.254552213550652], [1.0183804579900892, -1.5344272178632021]]",0.2
"[0.1,-0.1]","[[1.2311657861616399, 1.4042370949903238], [1.2504804114793842, 0.6450475462885029], [1.4723071766943878, 2.55324695888224], [0.49758916113197743, 2.3302095874995823], [0.9796705577039763, -1.5497841289899583]]",0.2
"[0.1,-0.1]","[[1.2444567491614549, 1.5002951465194685], [1.2413986075695493, 0.644393245464264], [1.5046047421607456, 2.538518995404937], [0.5317441342045979, 2.3809701740975133], [0.9885424706610887, -1.5341509618760865]]",0.2
"[0.1,-0.1]","[[1.245605834355466, 1.505605025698037], [1.2325565299995966, 0.659993969149287], [0.5167491001976366, 2.4097316376121927], [0.9869464590209794, -1.5518216184230067]]",0.2
"[0.1,-0.1]","[[1.2372561239467437, 1.5481208519980112], [1.2026318917871606, 0.6858267032648826], [0.5665519303795631, 2.4413089377269523], [0.9970981270688165, -1.5038274085847447]]",0.2
"[0.1,-0.1]","[[1.245070490061499, 1.5776431203927617], [1.1900883136599574, 0.7155624952927231], [0.5515613492302677, 2.494677676927833], [1.003268800339515, -1.5586256445440783]]",0.2
"[0.1,-0.1]","[[1.2411659473406744, 1.6268364295459499], [1.179841390263089, 0.7835433515049436], [0.5709508005882682, 2.5497242293297457], [1.0045346397807517, -1.5647979043797946]]",0.2
"[0.1,-0.1]","[[1.2607816761094819, 1.6532403701092615], [1.1617653568640238, 0.8031884506234567], [0.595591644701324, 2.5677546198797963], [1.0061750979155937, -1.557218465395346]]",0.2
"[0.1,-0.1]","[[1.2384331633028998, 1.7218555220817904], [1.1491941581777951, 0.8149787496024933], [0.6120898104188321, 2.612261040299737], [1.0015415934556358, -1.547417994982521]]",0.2
"[0.1,-0.1]","[[1.2287391698915846, 1.7001208824583642], [1.1389115466397952, 0.8833227992300571], [0.60586821819037, 2.657434965147096], [0.9886112872459023, -1.5265268730258337]]",0.2
"[0.1,-0.1]","[[1.2362550243297985, 1.765104931745301], [1.125764275082319, 0.8818344821512978], [0.6326662174794869, 2.6894839513112054], [0.9943973353044818, -1.5355433158481053]]",0.2
"[0.1,-0.1]","[[1.2496026107199547, 1.7893029455063283], [1.118104559219012, 0.9115292542063953], [0.6709745081791475, 2.715982051951887], [1.0099299549272025, -1.5440654822954507]]",0.2
"[0.1,-0.1]","[[1.2670746118846867, 1.8399979906014607], [1.108672006811854, 0.9472290751605655], [0.686234108474343, 2.7550800290717863], [0.9975120112768691, -1.530322229491383]]",0.2
"[0.1,-0.1]","[[1.2568457433067795, 1.8666679151595982], [1.0919340527465908, 0.9903159053321693], [0.7041153446023402, 2.7653757996929262], [1.0042106161549318, -1.5539053718095768]]",0.2
"[0.1,-0.1]","[[1.2644300049627666, 1.869886392237599], [1.096459421963316, 1.0458633415144074], [0.7179648000441825, 2.844572828068413], [1.0066404086703729, -1.5443992142443381]]",0.2
"[0.1,-0.1]","[[1.2723014124975933, 1.9223258027590582], [1.0837339711989618, 1.0687939470688814], [0.7184135936278557, 2.8595044136553667], [0.9765254148407128, -1.5519801769119235]]",0.2
"[0.1,-0.1]","[[1.2772690993995348, 1.9545566041229994], [1.0613089626178254, 1.0965594038896362], [0.7545445709483346, 2.838773210878574], [1.0035326072059045, -1.567212226826918]]",0.2
"[0.1,-0.1]","[[1.2753842126199526, 2.0369549269715987], [1.0372116800887015, 1.119697233885544], [0.7746852114764707, 2.9305248243614925], [0.9942478796359484, -1.549272938649588]]",0.2
"[0.1,-0.1]","[[1.3186996710736838, 2.0335523939011297], [1.063410469982626, 1.2156941136355057], [0.8094577137270217, 2.9629624164102353], [0.9983312409743571, -1.5774069674789661]]",0.2
"[0.1,-0.1]","[[1.2961078093797, 2.079728509402639], [1.0388963322755196, 1.2288608583624028], [0.8130581566248843, 2.971537331491903], [1.0023973010106606, -1.5695082058756322]]",0.2
"[0.1,-0.1]","[[1.3230516290109833, 2.1371067307304337], [1.0238539751125169, 1.2482183729164897], [0.8301376744941645, 2.9889899462345], [0.9894609840299444, -1.528482136041613]]",0.2
"[0.1,-0.1]","[[1.3440734738031972, 2.1457244478048256], [1.0272304750870496, 1.268247973426823], [0.8617660558126993, 3.0148509733871434], [0.9710845448603853, -1.5607140952576788]]",0.2
"[0.1,-0.1]","[[1.3213545514871454, 2.1852796933744107], [0.995224065637028, 1.3585489661711643], [0.8735133251455489, 3.0053878302936323], [0.9952211370259131, -1.5602716843257078]]",0.2
"[0.1,-0.1]","[[1.355700711282478, 2.1803468737616853], [0.9977459572649864, 1.3878931758900224], [0.8680989104564903, 3.039557974773469], [1.0073071425825664, -1.552146616891519], [1.4961623458002047, -0.818966675082896]]",0.2
"[0.1,-0.1]","[[1.3492619892097397, 2.238097496781813], [1.0061024804568313, 1.4054778048977234], [1.4779488027271708, 0.671986348652533], [0.8907177802550215, 3.0847937572376245], [1.0052183128911036, -1.5624891894011463], [1.445302171439725, -0.8239875879891422]]",0.2
"[0.1,-0.1]","[[1.3791529582507887, 2.2951744714719045], [1.007412670911402, 1.4407142815808531], [1.4758856392814312, 0.6946839597056047], [0.9424248175899853, 3.082582515709126], [0.9990355791919643, -1.5531576350471217], [1.4551708033870938, -0.7667534337181335]]",0.2
"[0.1,-0.1]","[[1.3783333542596212, 2.3018078542281972], [1.013887980965255, 1.4724388122421386], [1.4663469958436748, 0.7267861471213519], [0.9631136444212948, 3.1299721281480246], [1.002335731384466, -1.5528562844172278], [1.447084490051734, -0.7618613659544973]]",0.2
"[0.1,-0.1]","[[1.4057022031907755, 2.3230247454425026], [0.9911566525717058, 1.5347591646793162], [1.4271088143737019, 0.7933545525666931], [0.9603040765460463, 3.154057304423906], [1.0026912103672945, -1.5541578914883956], [1.4192419379352834, -0.7930040648119607]]",0.2
"[0.1,-0.1]","[[1.4104932140526847, 2.344489163447824], [1.0127071773080276, 1.588041647978194], [1.4249322444393109, 0.8149719680811969], [0.9738527532254887, -3.14550042362049], [1.000696802191953, -1.5682592748646056], [1.4046156191211139, -0.7735684127925186]]",0.2
"[0.1,-0.1]","[[1.422603596378065, 2.3658825633595697], [0.9757780902778463, 1.6156277948326374], [1.4160143967899055, 0.8108989262584534], [1.025662984870163, -3.112995316286662], [1.007089124080804, -1.5596166400789413], [1.4066127131378094, -0.7680969449901411]]",0.2
"[0.1,-0.1]","[[1.4547739216739928, 2.43877018385064], [1.0054609019041594, 1.691757262252084], [1.4011317948954647, 0.8448627657052151], [1.0222165380551724, -3.0717069313154264], [0.9891642473957607, -1.5425231809781106], [1.3978046648378217, -0.7662550092596517]]",0.2
"[0.1,-0.1]","[[1.4512026124927564, 2.4248741060598364], [0.9920305765082108, 1.6926831596003442], [1.3822746935480779, 0.901067221281364], [1.0473229729016884, -3.077943698275328], [0.9899439988115892, -1.5421342410159904], [1.3764553527980663, -0.710709558760319]]",0.2
"[0.1,-0.1]","[[1.4649726805715526, 2.502427892414911], [0.9987795483859871, 1.7500814876154684], [1.3770017981839355, 0.9270589812477492], [1.0762728782520128, -3.036655960539171], [0.981744449306704, -1.550934580112973], [1.3725899255364131, -0.752834120109736]]",0.2
"[0.1,-0.1]","[[1.4754487613174339, 2.511201676492783], [1.000134583252386, 1.7706296770363894], [1.3576125641707932, 0.955679613297762], [1.088041661586855, -3.0109812492515893], [0.9780952882311652, -1.5757669153037637], [1.339595609849223, -0.73628221808062]]",0.2
"[0.1,-0.1]","[[1.021857609814374, 1.8253606714177262], [1.3545145638188867, 1.0048194965985942], [1.0906183162545828, -3.0070725770218356], [0.9909970461644655, -1.567309047661433], [1.3130337489556327, -0.6974787089785924]]",0.2
"[0.1,-0.1]","[[1.0205231140386737, 1.8548418470848032], [1.3193683576494175, 1.0277610770815286], [1.1172726359330072, -2.99719382672851], [0.9934959030763728, -1.5411866813732407], [1.3133706592732968, -0.6906564431137957]]",0.2
"[0.1,-0.1]","[[1.0266296697074058, 1.8666533038997755], [1.3254394287944649, 1.043566383835614], [1.1513070327883754, -2.9725271329799496], [0.9900403981075933, -1.5596066426458013], [1.3070410147215432, -0.6746629136219785]]",0.2
"[0.1,-0.1]","[[1.024005069146413, 1.9506033119257276], [1.3200891637497258, 1.0751028997823806], [1.1535959329147103, -2.9733186501043156], [0.9934539747162523, -1.5490994535385372], [1.3009251950992389, -0.6798599590049611]]",0.2
"[0.1,-0.1]","[[1.0564089166002606, 1.9401340401351703], [1.3235899220344627, 1.1069325187082826], [1.1922202237454569, -2.969636804636319], [1.015687271068246, -1.5455202090256241], [1.2501974842254533, -0.6495654888716459]]",0.2
"[0.1,-0.1]","[[1.0371660100615232, 1.973632898942566], [1.2928178903924177, 1.1486992030500938], [1.1947719625853692, -2.9649963821314165], [0.9868840174850997, -1.5497804726849438], [1.2594679584058475, -0.653924048349597]]",0.2
"[0.1,-0.1]","[[1.0621955366734193, 1.9769560253428056], [1.2701615579993002, 1.1613332577538362], [1.2350539512303147, -2.949861938692814], [0.9890299205134729, -1.557460926501319], [1.2424356897301279, -0.6539482423870836]]",0.2
"[0.1,-0.1]","[[1.0737962651600526, 2.113069588747424], [1.2776597007823312, 1.2143174850347362], [1.2720837322614957, -2.866549735795688], [1.0030522443853143, -1.5623425816964402], [1.2426899075374913, -0.6337338872046928]]",0.2
"[0.1,-0.1]","[[1.0558508787487466, 2.1213348369744276], [1.2624298506148, 1.2373189920183054], [1.2704102656800367, -2.8749661820586945], [0.9768935250341904, -1.5423094600355163], [1.20507963441092, -0.6188586571739251]]",0.2
"[0.1,-0.1]","[[1.0814954340221081, 2.135821594874313], [1.2555331711268392, 1.2787123139120877], [1.2887598721738431, -2.8703288173149852], [0.9823948834348661, -1.5801064609747038], [1.171605901841105, -0.6420160579466617]]",0.2
"[0.1,-0.1]","[[1.1129579250625936, 2.2023743810417655], [1.2624265001457233, 1.3589344453407508], [1.3082823371158792, -2.8382674283776437], [1.0012963195728928, -1.570898071483349], [1.1642650795293745, -0.5969697417819295]]",0.2
"[0.1,-0.1]","[[1.1086608363732537, 2.2230419852344263], [1.2632139708986136, 1.3835113796463527], [1.3315813644873793, -2.8360705779242643], [0.9898428792733953, -1.535039099229745], [1.170135706040412, -0.619064309526069]]",0.2
"[0.1,-0.1]","[[1.1048644038306632, 2.2623488443592663], [1.2679668635043013, 1.3876620602979677], [1.3452950335850624, -2.797228766325334], [0.9878277085976065, -1.5272956458437517], [1.1364313776613797, -0.5750925958179219]]",0.2
"[0.1,-0.1]","[[1.1209656179282204, 2.272660477105305], [1.2518695414832222, 1.4290950506862563], [1.3629987569085977, -2.8016999270294245], [0.9815567465874668, -1.5168301426240844], [1.1462785058924938, -0.58083536103811]]",0.2
"[0.1,-0.1]","[[1.145851218002183, 2.320011340473448], [1.2494704571352855, 1.4542397729424623], [1.3819156647163415, -2.778983813774015], [0.9789197007168816, -1.5281603435703364], [1.1043163401891112, -0.5803959454686053]]",0.2
"[0.1,-0.1]","[[1.1572306255502145, 2.3268970320094864], [1.2346461425367616, 1.4848797316795475], [1.4065968702328755, -2.7540033664103047], [0.9926439136734446, -1.5302832898077374], [1.1057829068359755, -0.5846405589940117]]",0.2
"[0.1,-0.1]","[[1.167808665481249, 2.399479629309525], [1.2400253772055225, 1.5511398485837646], [1.4232645437416047, -2.763765752746045], [0.9992491118503877, -1.5540928096711], [1.0943605615737793, -0.5611316881464931]]",0.2
"[0.1,-0.1]","[[1.1887137698895012, 2.4167124477686412], [1.2272265034654313, 1.5750652046369438], [1.4480670894669778, -2.75835993875415], [0.9851180733432643, -1.5649362148690749], [1.0517446489854942, -0.5278155172440576]]",0.2
"[0.1,-0.1]","[[1.2241253579919695, 2.46602774851707], [1.2496833403032794, 1.6275857334237525], [1.437947538228527, -2.745513101941272], [0.9970811967489979, -1.5731946182079328], [1.0563176290094585, -0.5582123494218315]]",0.2
"[0.1,-0.1]","[[1.239155798590153, 2.4443048138341625], [1.2444798432697664, 1.6547634982154769], [1.4846372370380037, -2.7542164122862545], [0.9918006413873551, -1.5344344338195728], [1.0190792935452082, -0.47639748600814913]]",0.2
"[0.1,-0.1]","[[1.233577064411897, 2.5108318282050726], [1.2491936612664558, 1.6946268727764167], [1.511983621895593, -2.7178963335581723], [0.9971142850961446, -1.5627217814262793], [0.988807066341355, -0.4604425283218132]]",0.2
"[0.1,-0.1]","[[1.2534232591563388, 2.508637188092424], [1.260464771249744, 1.729332666765655], [0.9899450965208829, -1.5785119109032526], [0.9959226666394038, -0.47523138574785534]]",0.2
"[0.1,-0.1]","[[1.2758879049686394, 2.584999565716427], [1.2260116623803383, 1.7665235614758739], [0.9760617835313395, -1.5630538036123112], [0.9662502110179981, -0.4798180484405076]]",0.2
"[0.1,-0.1]","[[1.2786671378632912, 2.572357769084047], [1.255888185882761, 1.773052709711393], [0.9700191959364043, -1.5463795823711421], [0.9548737128465886, -0.4573254580877543]]",0.2
"[0.1,-0.1]","[[1.3048135044535403, 2.628596889391461], [1.2742877111304343, 1.8266950484646551], [0.9930747968756858, -1.5383889039537701], [0.9272137665054601, -0.4582677371042066]]",0.2
"[0.1,-0.1]","[[1.322671858278846, 2.6566522245398962], [1.267916041599167, 1.8474987705741086], [0.9674777783498708, -1.568012044323988], [0.9356879752575984, -0.44987947455595667]]",0.2
"[0.1,-0.1]","[[1.3425306786419706, 2.680516102157881], [1.2807901394742494, 1.914370524153903], [0.9932650668833255, -1.570042541845555], [0.8988256210166089, -0.43080632542609504]]",0.2
"[0.1,-0.1]","[[1.366444697169142, 2.6952304815169263], [1.2883731429478964, 1.9166249404691134], [0.9964028024325846, -1.559922634944854], [0.8777767355222437, -0.4531454986648419]]",0.2
"[0.1,-0.1]","[[1.3649728964776597, 2.717631070381749], [1.2845733587675723, 1.9741585976923388], [1.003508423104, -1.571799176726721], [0.8577693470525469, -0.4242967927471071]]",0.2
"[0.1,-0.1]","[[1.3908900826307122, 2.7396448490900105], [1.296316584551956, 2.0375403636964564], [0.9973312510988368, -1.5024199886181784], [0.8500570049811259, -0.40569368162536523]]",0.2
"[0.1,-0.1]","[[1.4058259326551923, 2.798615180212302], [1.304420751861696, 2.0643051603945244], [0.9893317809451752, -1.5838763458961411], [0.8001714493729174, -0.3699612365529035]]",0.2
"[0.1,-0.1]","[[1.4391485162803614, 2.7929025663922773], [1.2919752006838934, 2.083465169249122], [0.9816060022768484, -1.5475284087663335], [0.8026713094456612, -0.42759515084914734]]",0.2
"[0.1,-0.1]","[[1.445458492569698, 2.7970004324250617], [1.3123469917970885, 2.12708934234658], [0.9772485810197871, -1.5469829630961434], [0.7926425464572017, -0.35161322588933785]]",0.2
"[0.1,-0.1]","[[1.4651054024079073, 2.8709831543724826], [1.3341564517654148, 2.140355592778997], [1.0157533986766296, -1.549035701322308], [0.7752810557944427, -0.3427687450557726], [1.4804626466579225, 0.2642466882439249]]",0.2
"[0.1,-0.1]","[[1.495656443877305, 2.8607788299439525], [1.3413946269654373, 2.1537852604888275], [0.9755468118071218, -1.5562444960929367], [0.766158222603952, -0.3351838006056784], [1.4847143161114942, 0.33360640551121706]]",0.2
"[0.1,-0.1]","[[1.349799373264275, 2.1945547735860513], [0.9907536194956379, -1.5677232245703945], [0.7312312860187624, -0.360803581257142], [1.4389749989297, 0.3463309921545125]]",0.2
"[0.1,-0.1]","[[1.3534846006463064, 2.1943017594505365], [0.9866699204781608, -1.5519185636826147], [0.7262217226439287, -0.3805760490296499], [1.4377703929591727, 0.3689136861763167]]",0.2
"[0.1,-0.1]","[[1.3720328979568694, 2.304052917846992], [1.0059537854897902, -1.5497416795190504], [0.6986588037554544, -0.34049610497113125], [1.410785156275849, 0.40288415716119275]]",0.2
"[0.1,-0.1]","[[1.3780317453025568, 2.2772027672425383], [0.9930389882804677, -1.5396935026809186], [0.6589405542996104, -0.30246900776845503], [1.3943970803015382, 0.47149877109017135]]",0.2
"[0.1,-0.1]","[[1.3949044862971682, 2.30771396881107], [0.9883665013564396, -1.5345344116297486], [0.6563689905015061, -0.30980435078842494], [1.3664138267334676, 0.44655069185581076]]",0.2
"[0.1,-0.1]","[[1.4040262342445857, 2.35825619050301], [1.000346828887668, -1.5366992758922047], [0.6478665440367877, -0.33724425614352155], [1.3561555330581836, 0.43814194313522364]]",0.2
"[0.1,-0.1]","[[1.4476809012582672, 2.373677097019109], [0.9912024362308597, -1.5491994426158615], [0.6122809811232026, -0.2505859188101052], [1.347623323391707, 0.4889037415423633]]",0.2
"[0.1,-0.1]","[[1.4564331040649465, 2.4061690769546544], [0.9880544291111062, -1.5623394972953464], [0.5870777706495752, -0.30772682712241906], [1.3266857422430993, 0.5068251555689242]]",0.2
"[0.1,-0.1]","[[1.4662465036121677, 2.427959548438247], [0.9963272628119592, -1.5514979316130593], [0.5875006349963862, -0.24338601902366025], [1.312668331137229, 0.5622138104768717]]",0.2
"[0.1,-0.1]","[[1.4908714790992479, 2.4545821372115575], [0.9786476786805909, -1.5489026699228607], [0.5499004410432728, -0.2828803090533275], [1.2796559945455668, 0.593233441387621]]",0.2
"[0.1,-0.1]","[[1.4806481442327921, 2.489307585050252], [0.9638143384749451, -1.577240321115999], [0.5598933832307359, -0.2556293027218787], [1.2793287705893963, 0.5998356292693143]]",0.2
"[0.1,-0.1]","[[0.9880208834931314, -1.5802673136915808], [0.5225952296646387, -0.23325986634156926], [1.2489982707470761, 0.6235059311227045]]",0.2
"[0.1,-0.1]","[[0.9928943789103556, -1.5344189947524038], [0.5011197629803389, -0.240338843141625], [1.2328221991863426, 0.6535473363011789]]",0.2
"[0.1,-0.1]","[[1.0014343296867136, -1.5718282376525574], [0.47389274189673114, -0.18539459847954495], [1.2280388324218054, 0.6876212344064252]]",0.2
"[0.1,-0.1]","[[0.9886460389360218, -1.560370494030967], [0.4795731785944091, -0.20548865139842884], [1.1949369743161538, 0.7231749130359096]]",0.2
"[0.1,-0.1]","[[0.9888850938547812, -1.554324221704508], [0.4350897834241807, -0.19909376540073356], [1.1739353971401176, 0.7297151477083614]]",0.2
"[0.1,-0.1]","[[0.9792212327396229, -1.5746372239202655], [0.43079234727277654, -0.18230392119288516], [1.1661243955998988, 0.789671083084488]]",0.2
"[0.1,-0.1]","[[0.9980837330499039, -1.546759852776018], [0.40457516828808415, -0.17830299318159185], [1.1594825155506094, 0.8288902530815753]]",0.2
"[0.1,-0.1]","[[0.9805470650372451, -1.5816881017855808], [0.3852121643276509, -0.12365965218785976], [1.1509042781364007, 0.8366872821341882]]",0.2
"[0.1,-0.1]","[[0.9753194406590401, -1.5540933853507228], [0.3780123748469225, -0.14172515062589314], [1.1406190475131932, 0.871465591893217]]",0.2
"[0.1,-0.1]","[[0.9937332812121928, -1.560670899975606], [0.34420810407506125, -0.155172905954354], [1.1130270852049637, 0.9421102065683226]]",0.2
"[0.1,-0.1]","[[0.9932113064100108, -1.5774895712205086], [0.3123964310732095, -0.1300714327720155], [1.0963002964316664, 0.967787404184555]]",0.2
"[0.1,-0.1]","[[0.9768617148025558, -1.5906665744703448], [0.31019415572441444, -0.10566319602834053], [1.1004735681591291, 1.0027829340109156]]",0.2
"[0.1,-0.1]","[[0.9764651697510051, -1.5525592611877246], [0.2882555264259447, -0.10620432942818354], [1.0812467078281045, 1.037102453363176]]",0.2
"[0.1,-0.1]","[[0.9808576625825366, -1.5729241125791003], [0.27467732621862373, -0.057264578334948565], [1.0788101063427467, 1.0828490768964194]]",0.2
"[0.1,-0.1]","[[0.9788968771004596, -1.584319023772127], [0.24209251268914683, -0.03646345911875453], [1.078246057297022, 1.1325963543872597]]",0.2
"[0.1,-0.1]","[[0.9912869016901493, -1.5473321185549476], [0.22395006671522547, -0.058452182735601196], [1.0512807515187153, 1.1614509374756463]]",0.2
"[0.1,-0.1]","[[0.9861136801374222, -1.5600922601789282], [0.20645828661277082, -0.05485484954914621], [1.0439567937297238, 1.1624840620602386]]",0.2
"[0.1,-0.1]","[[0.976886850143681, -1.5457104881724806], [0.17816813037590762, -0.023488161616181252], [1.0547551194843547, 1.1620934854655256]]",0.2
"[0.1,-0.1]","[[0.9952397851547731, -1.560411203170975], [0.15721046723741522, -0.03516857031308162], [1.0390965135580892, 1.236862930155807]]",0.2
"[0.1,-0.1]","[[0.9828913171657372, -1.5277120225540324], [0.14690567391329798, 0.015217485535619524], [1.0194472424014556, 1.2916308964251453]]",0.2
"[0.1,-0.1]","[[0.9980851439634284, -1.5740422843733821], [0.13395788283735005, 0.020386240315806825], [1.016852350589862, 1.3014829329272606]]",0.2
"[0.1,-0.1]","[[0.9856144541348777, -1.566874841847869], [0.1234609281504289, 0.03136568181703708], [1.0099868103168637, 1.344614183358419]]",0.2
"[0.1,-0.1]","[[0.9875550020620387, -1.570279751756037], [0.10050683932680765, 0.07668451584408281], [1.041777112691107, 1.4150443650176214]]",0.2
"[0.1,-0.1]","[[0.9875337496147233, -1.5580914803138122], [0.07119878725418702, 0.1404115737997166], [1.0041952910193759, 1.4346087770430265]]",0.2
"[0.1,-0.1]","[[0.9927065067155993, -1.555386860628087], [0.031164041863702707, 0.2035621012057546], [1.0169633259458501, 1.4619452340254873]]",0.2
"[0.1,-0.1]","[[0.9772552363064383, -1.6041951242982113], [0.020615685789863638, 0.401833642728842], [1.0051529331128868, 1.4990553336828396]]",0.2
"[0.1,-0.1]","[[0.9759144751693936, -1.5667354556099156], [0.02498023137519164, 1.038086850330547], [0.9921862262418703, 1.573939213464922]]",0.2
"[0.1,-0.1]","[[0.9763472873641866, -1.5563962968486031], [0.01452260401135875, 2.5368605837259652], [1.0109136678874364, 1.5647812059862065]]",0.2
"[0.1,-0.1]","[[0.9989883381486407, -1.5560812840181397], [0.03164967091094756, 2.8778277114346418], [1.0092739745864316, 1.6403272776566262]]",0.2
"[0.1,-0.1]","[[0.9673379945218892, -1.5746446149630662], [0.038749915804284996, 2.9853895137576236], [1.0210659968108915, 1.6704543506943195]]",0.2
"[0.1,-0.1]","[[0.995382046666379, -1.572188896614646], [0.07894654110686565, 3.062296223178777], [1.0002383413056717, 1.7099123847188142]]",0.2
"[0.1,-0.1]","[[0.9880957001873707, -1.5608113262679506], [0.11048772240885983, 3.093472701443629], [1.0388014207821668, 1.765752670295792]]",0.2
"[0.1,-0.1]","[[0.9849840797307102, -1.5844204060170801], [0.11294139386811243, 3.1286842602968976], [1.0315797983505581, 1.8112753520412372]]",0.2
"[0.1,-0.1]","[[0.9849290265772366, -1.5618390272244227], [0.13734618351580774, -3.13878238362756], [1.029814108024476, 1.8196216629398052]]",0.2
"[0.1,-0.1]","[[0.9953082879005244, -1.6037879965435913], [0.15458815112416321, -3.109928013138214], [1.0431282817586411, 1.8802192613152682]]",0.2
"[0.1,-0.1]","[[0.9744381628574595, -1.5551080667794772], [0.1803821222988963, -3.0814339910208655], [1.0150925942097617, 1.894990838544893]]",0.2
"[0.1,-0.1]","[[0.9974264942146154, -1.5601744068383017], [0.2077748260311237, -3.1145026949662804], [1.046896727549172, 1.940510355719646]]",0.2
"[0.1,-0.1]","[[0.9812867038378696, -1.5269380028490345], [0.1991826699350649, -3.0736952921676903], [1.0402055731312418, 1.9882840954801178]]",0.2
"[0.1,-0.1]","[[0.9950754548925489, -1.6230485644087835], [0.2379720486223483, -3.0451239280308755], [1.0681025779944464, 2.019491888322282]]",0.2
"[0.1,-0.1]","[[0.9943077676239318, -1.5768717972725275], [0.24921481616463015, -3.055200133168778], [1.0778666401553902, 2.0640271758705673]]",0.2
"[0.1,-0.1]","[[0.9975944797142882, -1.5254794153004745], [0.2725851951558462, -3.020375388406167], [1.0698506615709726, 2.0784332388409417]]",0.2
"[0.1,-0.1]","[[1.010334590812895, -1.5858218910010933], [0.2981530284587927, -3.022360103518639], [1.087216069877117, 2.1722356493096497]]",0.2
"[0.1,-0.1]","[[0.9948207992904273, -1.561530479302269], [0.3190938186535692, -2.99251449666525], [1.1145107742465092, 2.201558906827723]]",0.2
"[0.1,-0.1]","[[1.004863962770711, -1.5761602015252918], [0.35175253369748577, -2.9968153269126234], [1.121786759867681, 2.2276762850531653]]",0.2
"[0.1,-0.1]","[[0.9918423125350025, -1.5665159903649852], [0.3468127103722237, -2.9690751024088073], [1.115878294681709, 2.1963561315079962]]",0.2
"[0.1,-0.1]","[[0.9966690457100912, -1.57470204838259], [0.3599997657466836, -2.9694132999634073], [1.1407500625488447, 2.281011585947253]]",0.2
"[0.1,-0.1]","[[0.9983794472584816, -1.5653727575697785], [0.403874328128106, -2.966787312316652], [1.1544660397038897, 2.309768715043956]]",0.2
"[0.1,-0.1]","[[1.001111048367152, -1.5246623037395175], [0.40772592229137555, -2.9639144769982875], [1.1672329077434078, 2.361953344317323]]",0.2
"[0.1,-0.1]","[[1.0069625650522451, -1.587255310244206], [0.434138275128049, -2.934984398916207], [1.1817164078498386, 2.3767628679283344]]",0.2
"[0.1,-0.1]","[[0.9948884640887824, -1.584888789963261], [0.4514689884864699, -2.888742799345491], [1.1878213745199548, 2.3871993752585325]]",0.2
"[0.1,-0.1]","[[0.991431675086493, -1.58079767604099], [0.4642758954400272, -2.902144128540724], [1.211765319729641, 2.411006731680174]]",0.2
"[0.1,-0.1]","[[0.9863542433560784, -1.5509129804877282], [0.49931610185251124, -2.916918957988416], [1.2231475494140436, 2.442798086583387]]",0.2
